deposit,poutcome_success,poutcome_is_unknown,poutcome_failure,poutcome_other,was_previously_contacted,previous_log1p,contact_is_unknown,contact_cellular,has_debt,financial_stress,balance_log1p,net_balance_indicator,is_peak_month,month_may,month_mar,month_sep,month_oct,month_dec,marital_single,marital_married,education_tertiary,education_primary,education_secondary,job,pdays,pdays_contacted,campaign_capped,age_squared
0,False,1,False,False,0,0.0,0,True,1,0,8.950792138768174,1,0,False,False,False,False,False,False,True,False,False,True,admin.,-1,,1.0,2916
0,False,1,False,False,0,0.0,0,True,0,0,8.831857935197906,0,0,False,False,False,False,False,True,False,True,False,False,management,-1,,5.0,1225
0,False,1,False,False,0,0.0,1,False,1,0,9.071078304642676,1,0,True,False,False,False,False,False,False,False,False,True,technician,-1,,2.0,2209
0,False,1,False,False,0,0.0,1,False,1,1,8.79133399330135,0,0,False,False,False,False,False,False,True,False,False,True,entrepreneur,-1,,2.0,1444
0,False,0,True,False,1,0.6931471805599453,0,False,1,0,8.88405606174246,1,0,False,False,False,False,False,False,True,False,False,True,admin.,274,274.0,1.0,1600
0,False,1,False,False,0,0.0,0,True,0,0,8.831857935197906,0,0,False,False,False,False,False,False,True,False,True,False,blue-collar,-1,,1.0,2601
0,False,1,False,False,0,0.0,1,False,1,0,8.86488793377419,1,0,True,False,False,False,False,False,True,False,True,False,blue-collar,-1,,1.0,2601
0,False,1,False,False,0,0.0,0,True,0,0,8.831857935197906,0,0,False,False,False,False,False,False,True,False,True,False,housemaid,-1,,2.0,3249
0,True,0,False,False,1,1.0986122886681098,0,True,0,0,9.082847851460906,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,110,110.0,1.0,1681
0,False,1,False,False,0,0.0,0,True,1,0,8.885717651712119,1,0,False,False,False,False,False,True,False,False,False,True,entrepreneur,-1,,2.0,961
0,False,1,False,False,0,0.0,0,True,1,1,8.780787468338929,0,0,False,False,False,False,False,True,False,False,False,True,retired,-1,,3.0,3481
0,False,1,False,False,0,0.0,0,True,1,1,8.857657449306988,1,0,False,False,False,False,False,True,False,False,True,False,services,-1,,4.0,676
0,False,1,False,False,0,0.0,1,False,0,0,8.833754223418396,1,0,False,False,False,False,False,False,True,True,False,False,technician,-1,,2.0,1681
0,False,0,True,False,1,2.4849066497880004,0,True,1,1,8.947415950650129,1,0,False,False,False,True,False,False,True,True,False,False,management,774,774.0,2.0,1521
0,False,1,False,False,0,0.0,0,False,0,0,8.859505484519133,1,0,False,False,False,False,False,True,False,False,False,True,blue-collar,-1,,2.0,625
0,False,0,False,True,1,1.0986122886681098,0,True,0,0,8.9126079636709,1,0,True,False,False,False,False,True,False,True,False,False,management,111,111.0,1.0,1089
0,False,1,False,False,0,0.0,1,False,1,0,8.921591063563978,1,0,True,False,False,False,False,True,False,True,False,False,management,-1,,1.0,1225
0,False,0,True,False,1,0.6931471805599453,0,True,0,0,8.880585523102495,1,0,False,False,False,False,False,False,True,True,False,False,management,228,228.0,2.0,2401
0,False,1,False,False,0,0.0,1,False,1,1,9.009202900924588,1,0,True,False,False,False,False,False,True,False,False,True,blue-collar,-1,,1.0,961
0,False,1,False,False,0,0.0,1,False,1,0,8.863332833439587,1,0,True,False,False,False,False,False,True,False,False,True,unemployed,-1,,1.0,1600
0,True,0,False,False,1,2.302585092994046,0,True,1,0,8.852235835227855,1,0,True,False,False,False,False,False,True,True,False,False,management,89,89.0,3.0,1024
0,False,0,True,False,1,2.8903717578961645,0,True,0,0,8.888894669371593,1,0,True,False,False,False,False,False,True,False,True,False,blue-collar,330,330.0,7.0,1764
0,False,0,True,False,1,1.3862943611198906,0,True,0,0,9.60723552940128,1,0,False,False,False,False,False,False,True,True,False,False,technician,105,105.0,1.0,1089
0,False,1,False,False,0,0.0,0,True,1,1,8.984693690443855,1,0,True,False,False,False,False,False,True,False,False,True,admin.,-1,,1.0,2304
0,True,0,False,False,1,1.3862943611198906,0,True,0,0,9.07954808172616,1,0,False,False,False,False,False,True,False,False,False,True,student,93,93.0,1.0,784
0,False,1,False,False,0,0.0,1,False,0,0,8.831857935197906,0,0,True,False,False,False,False,True,False,False,True,False,blue-collar,-1,,3.0,1849
0,False,0,False,True,1,0.6931471805599453,0,True,1,0,8.846784666945227,1,0,False,False,False,False,False,True,False,False,False,True,blue-collar,317,317.0,2.0,900
0,False,0,True,False,1,1.0986122886681098,0,True,1,1,9.01724094201035,1,0,True,False,False,False,False,False,True,False,False,True,admin.,308,308.0,1.0,1681
0,False,0,True,False,1,0.6931471805599453,0,True,1,1,8.918650278126863,1,0,False,False,False,False,False,False,True,False,True,False,management,208,208.0,1.0,3025
0,False,1,False,False,0,0.0,0,True,1,0,8.988446040062405,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,6.0,3025
0,False,1,False,False,0,0.0,0,True,0,0,8.835355971121606,1,0,False,False,False,False,False,False,True,False,False,False,management,-1,,10.0,2916
0,False,1,False,False,0,0.0,1,False,0,0,8.832149906002899,1,0,False,False,False,False,False,False,True,False,True,False,retired,-1,,4.0,3025
0,False,1,False,False,0,0.0,0,True,0,0,8.874028122556336,1,0,False,False,False,False,False,False,True,False,False,True,technician,-1,,11.0,3249
0,False,1,False,False,0,0.0,1,False,1,1,8.801017833540714,0,0,True,False,False,False,False,True,False,False,False,True,blue-collar,-1,,2.0,729
0,False,1,False,False,0,0.0,0,True,1,1,8.868835492826895,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,1.0,784
0,False,0,True,False,1,1.0986122886681098,0,True,0,0,8.849083518532339,1,0,False,False,False,False,False,False,False,True,False,False,management,165,165.0,1.0,2601
0,False,1,False,False,0,0.0,1,False,1,0,8.96392819372262,1,0,True,False,False,False,False,True,False,False,False,True,management,-1,,1.0,729
0,False,1,False,False,0,0.0,1,False,1,1,8.818630229100354,0,0,True,False,False,False,False,False,False,False,False,True,blue-collar,-1,,1.0,1600
0,False,1,False,False,0,0.0,0,True,0,0,8.831857935197906,0,0,False,False,False,False,False,False,True,False,False,True,retired,-1,,2.0,3136
0,False,1,False,False,0,0.0,0,True,1,0,8.831857935197906,0,0,False,False,False,False,False,False,True,False,False,True,services,-1,,3.0,1225
0,False,1,False,False,0,0.0,0,True,1,1,8.88751459738882,1,0,False,False,False,False,False,False,False,False,False,True,entrepreneur,-1,,1.0,2209
0,False,1,False,False,0,0.0,1,False,1,0,8.835210463664092,1,0,True,False,False,False,False,False,True,False,True,False,blue-collar,-1,,1.0,2401
0,False,1,False,False,0,0.0,0,True,1,0,9.141526055975824,1,0,True,False,False,False,False,True,False,True,False,False,management,-1,,1.0,1225
0,False,1,False,False,0,0.0,0,True,1,1,8.84361509218395,1,0,False,False,False,False,False,False,False,False,False,True,admin.,-1,,1.0,2500
0,False,1,False,False,0,0.0,0,True,1,0,9.03741453682259,1,0,False,False,False,False,False,False,True,False,True,False,housemaid,-1,,2.0,3025
0,False,1,False,False,0,0.0,1,False,1,0,9.042040056544485,1,0,True,False,False,False,False,False,True,False,False,True,blue-collar,-1,,1.0,3136
0,False,1,False,False,0,0.0,1,False,1,0,9.104201775914516,1,0,True,False,False,False,False,True,False,False,False,True,technician,-1,,2.0,1225
0,False,1,False,False,0,0.0,1,False,0,0,8.870943863837724,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,1.0,1764
0,False,1,False,False,0,0.0,1,False,1,0,8.896177422274805,1,0,False,False,False,False,False,False,True,False,True,False,blue-collar,-1,,3.0,1156
0,False,1,False,False,0,0.0,1,False,0,0,8.97297111339799,1,0,False,False,False,False,False,True,False,False,False,True,services,-1,,1.0,1600
0,False,1,False,False,0,0.0,0,True,1,1,8.774158291205957,0,0,False,False,False,False,False,False,True,False,False,True,services,-1,,1.0,1089
0,False,1,False,False,0,0.0,1,False,0,0,8.87570644462861,1,0,True,False,False,False,False,False,True,True,False,False,management,-1,,4.0,1089
0,False,1,False,False,0,0.0,1,False,0,0,8.845345196421732,1,0,True,False,False,False,False,False,False,False,False,True,retired,-1,,2.0,3481
0,False,1,False,False,0,0.0,1,False,0,0,8.850230965588816,1,1,False,False,True,False,False,False,False,False,True,False,housemaid,-1,,1.0,2601
0,False,1,False,False,0,0.0,0,True,0,1,8.809713540508268,0,0,False,False,False,False,False,False,True,False,False,True,services,-1,,4.0,2209
0,False,1,False,False,0,0.0,1,False,1,0,10.224374684168994,1,0,True,False,False,False,False,False,True,True,False,False,management,-1,,1.0,2304
0,False,1,False,False,0,0.0,1,False,1,1,8.799510901368867,0,0,False,False,False,False,False,True,False,True,False,False,admin.,-1,,13.0,961
0,False,0,True,False,1,0.6931471805599453,0,True,1,0,9.398561160701128,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,177,177.0,2.0,1521
0,False,1,False,False,0,0.0,1,False,1,0,8.9001399880938,1,0,True,False,False,False,False,False,True,False,False,True,admin.,-1,,1.0,2704
0,False,1,False,False,0,0.0,0,True,1,1,8.8427489162961,1,0,True,False,False,False,False,True,False,True,False,False,technician,-1,,2.0,784
0,False,1,False,False,0,0.0,0,True,1,1,9.02749867993534,1,0,False,False,False,False,False,False,False,False,False,True,technician,-1,,1.0,3136
0,False,1,False,False,0,0.0,1,False,0,0,8.982184278838428,1,0,False,False,False,False,False,False,True,False,False,True,services,-1,,4.0,2209
0,False,1,False,False,0,0.0,0,False,0,0,8.921057018157429,1,0,False,False,False,False,False,False,False,False,True,False,retired,-1,,7.0,5929
0,False,1,False,False,0,0.0,1,False,1,0,8.83608319099221,1,0,True,False,False,False,False,True,False,False,False,True,blue-collar,-1,,2.0,1521
0,False,1,False,False,0,0.0,1,False,1,0,9.489713016556824,1,0,True,False,False,False,False,True,False,False,False,True,services,-1,,2.0,961
0,False,1,False,False,0,0.0,0,True,1,1,8.883501584323207,1,0,False,False,False,False,False,False,True,False,False,True,management,-1,,1.0,1521
0,False,1,False,False,0,0.0,0,True,1,1,8.818038250394299,0,0,True,False,False,False,False,False,True,False,True,False,blue-collar,-1,,1.0,1024
0,False,0,True,False,1,0.6931471805599453,0,True,1,0,8.845201135339584,1,0,True,False,False,False,False,False,True,False,False,True,admin.,350,350.0,2.0,3481
0,False,1,False,False,0,0.0,0,True,0,0,8.863757191604241,1,0,False,False,False,False,False,False,True,False,False,False,unknown,-1,,13.0,1764
0,False,1,False,False,0,0.0,1,False,1,0,8.867568333206442,1,0,True,False,False,False,False,False,True,False,True,False,technician,-1,,1.0,2500
0,False,0,True,False,1,1.0986122886681098,0,True,1,0,9.023890304598448,1,0,False,False,False,False,False,False,True,False,False,True,services,314,314.0,1.0,1936
0,False,1,False,False,0,0.0,0,True,0,0,9.120306249272202,1,0,False,False,False,False,False,False,True,True,False,False,housemaid,-1,,1.0,2209
0,False,1,False,False,0,0.0,0,False,0,0,8.831857935197906,0,0,False,False,False,False,False,False,True,True,False,False,technician,-1,,1.0,2601
0,False,0,True,False,1,1.9459101490553128,0,True,0,0,8.971448463693834,1,0,False,False,False,False,False,False,True,False,False,True,technician,100,100.0,1.0,1156
0,False,1,False,False,0,0.0,0,True,1,0,9.287486581152836,1,0,False,False,False,False,False,False,True,False,True,False,management,-1,,1.0,1296
0,False,1,False,False,0,0.0,0,True,1,0,9.020994200245264,1,0,False,False,False,False,False,True,False,False,True,False,blue-collar,-1,,1.0,1024
0,False,1,False,False,0,0.0,0,True,1,0,8.839566503657949,1,0,True,False,False,False,False,True,False,False,False,True,blue-collar,-1,,1.0,784
0,False,1,False,False,0,0.0,0,True,1,1,8.854950316500325,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,1.0,1156
0,False,1,False,False,0,0.0,0,True,0,0,8.856518497019858,1,0,False,False,False,False,False,True,False,True,False,False,management,-1,,3.0,1600
0,False,1,False,False,0,0.0,1,False,1,0,9.21890360263667,1,0,True,False,False,False,False,False,True,True,False,False,management,-1,,3.0,2401
0,False,1,False,False,0,0.0,0,True,0,0,8.859505484519133,1,0,False,False,False,False,False,True,False,False,False,True,self-employed,-1,,1.0,900
0,False,1,False,False,0,0.0,0,True,0,1,8.831857935197906,0,0,False,False,False,False,False,False,True,True,False,False,self-employed,-1,,1.0,3136
0,False,0,True,False,1,2.079441541679836,0,True,1,1,8.886547412512042,1,0,False,False,False,False,False,True,False,True,False,False,management,193,193.0,4.0,784
0,False,1,False,False,0,0.0,0,True,1,0,9.152711259139547,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,1.0,961
0,False,1,False,False,0,0.0,0,True,0,0,8.837536046107568,1,0,False,False,False,False,False,True,False,False,False,True,blue-collar,-1,,7.0,784
0,False,1,False,False,0,0.0,1,False,0,0,8.838261682885651,1,0,False,False,False,False,False,False,True,False,True,False,technician,-1,,1.0,2809
0,False,0,True,False,1,1.0986122886681098,0,True,1,1,9.415808631610384,1,0,False,False,False,False,False,False,True,True,False,False,management,149,149.0,1.0,1444
0,False,0,True,False,1,0.6931471805599453,0,True,1,0,8.881558488638976,1,0,True,False,False,False,False,False,False,True,False,False,retired,175,175.0,2.0,2916
0,False,0,False,True,1,1.3862943611198906,0,True,1,0,8.834773814213882,1,0,False,False,False,False,False,True,False,True,False,False,management,150,150.0,2.0,1296
0,False,0,True,False,1,1.6094379124341005,0,True,1,0,8.88599431515281,1,0,False,False,False,False,False,False,False,True,False,False,retired,344,344.0,2.0,3600
0,False,1,False,False,0,0.0,0,True,1,0,9.294129897705869,1,0,False,False,False,False,False,False,True,False,False,True,management,-1,,4.0,1600
0,False,1,False,False,0,0.0,0,True,1,1,8.855948534052018,1,0,False,False,False,False,False,True,False,False,False,True,admin.,-1,,3.0,2500
0,False,1,False,False,0,0.0,0,True,1,1,8.871645667501872,1,0,False,False,False,False,False,True,False,True,False,False,management,-1,,1.0,784
0,False,1,False,False,0,0.0,1,False,1,0,8.86953877719374,1,0,True,False,False,False,False,False,True,False,False,True,blue-collar,-1,,3.0,1089
0,False,0,True,False,1,1.0986122886681098,0,True,0,0,9.377294451639017,1,0,True,False,False,False,False,False,True,False,False,True,retired,87,87.0,1.0,2809
0,False,1,False,False,0,0.0,1,False,1,0,8.913281137711804,1,0,True,False,False,False,False,False,True,False,False,True,technician,-1,,1.0,1444
0,False,1,False,False,0,0.0,0,True,0,0,8.926783114101351,1,0,False,False,False,False,False,True,False,True,False,False,management,-1,,3.0,1156
0,False,1,False,False,0,0.0,0,True,0,0,8.93958096672031,1,0,False,False,False,False,False,False,True,False,False,False,unknown,-1,,10.0,1681
0,False,1,False,False,0,0.0,0,True,0,0,9.10364563330522,1,0,False,False,False,True,False,False,True,True,False,False,retired,-1,,2.0,4096
0,False,1,False,False,0,0.0,1,False,1,0,9.45226642258976,1,0,True,False,False,False,False,False,True,False,False,True,management,-1,,5.0,2025
0,False,1,False,False,0,0.0,0,True,1,1,8.831857935197906,0,0,False,False,False,False,False,False,True,False,False,True,technician,-1,,4.0,1444
0,False,1,False,False,0,0.0,1,False,1,0,9.237955539009157,1,0,True,False,False,False,False,False,True,True,False,False,management,-1,,1.0,3249
0,False,1,False,False,0,0.0,0,True,0,0,8.85893722196655,1,0,True,False,False,False,False,False,True,True,False,False,management,-1,,1.0,1156
0,False,1,False,False,0,0.0,1,False,1,0,9.216620609933331,1,0,False,False,False,False,False,True,False,False,True,False,blue-collar,-1,,2.0,1296
0,True,0,False,False,1,1.3862943611198906,0,False,1,0,8.951828676824181,1,0,False,False,False,False,False,False,True,False,False,True,admin.,167,167.0,1.0,900
0,False,1,False,False,0,0.0,0,True,1,1,8.827174771362785,0,0,True,False,False,False,False,False,True,False,False,True,blue-collar,-1,,1.0,1024
0,False,1,False,False,0,0.0,1,False,1,0,9.08330213880546,1,0,True,False,False,False,False,False,True,False,False,True,blue-collar,-1,,3.0,1764
0,False,1,False,False,0,0.0,1,False,1,1,8.842893331055539,1,0,False,False,False,False,False,False,True,False,False,True,admin.,-1,,1.0,1225
0,False,1,False,False,0,0.0,0,True,1,1,8.969796305981806,1,0,False,False,False,False,False,False,True,False,False,True,technician,-1,,8.0,1764
0,False,1,False,False,0,0.0,0,True,0,0,9.167432870964909,1,0,False,False,False,False,False,False,True,False,False,True,entrepreneur,-1,,2.0,2500
0,False,1,False,False,0,0.0,1,False,0,0,8.845345196421732,1,0,False,False,False,False,False,False,True,False,False,True,management,-1,,2.0,1444
0,False,1,False,False,0,0.0,0,True,0,0,8.856803356728378,1,0,False,False,False,False,False,False,True,False,False,True,self-employed,-1,,4.0,1444
0,False,1,False,False,0,0.0,0,False,0,0,8.886409166849282,1,0,False,False,False,False,False,False,True,False,True,False,management,-1,,1.0,3025
0,False,1,False,False,0,0.0,0,True,0,0,8.901094121608562,1,0,False,False,False,False,False,False,True,False,False,False,housemaid,-1,,4.0,3600
0,False,1,False,False,0,0.0,0,True,1,0,8.932872621931374,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,5.0,1089
0,False,1,False,False,0,0.0,0,True,1,0,8.890135107818843,1,0,False,False,False,False,False,True,False,False,False,True,technician,-1,,1.0,900
0,True,0,False,False,1,1.3862943611198906,0,True,0,0,8.8698199525084,1,0,False,False,False,False,False,True,False,True,False,False,management,93,93.0,1.0,900
0,False,1,False,False,0,0.0,0,True,0,1,8.831419819090131,0,0,False,False,False,False,False,False,True,True,False,False,management,-1,,2.0,2601
0,False,1,False,False,0,0.0,0,True,1,0,8.913953858894255,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,2.0,1369
0,False,1,False,False,0,0.0,1,False,1,1,8.802823159741887,0,0,True,False,False,False,False,False,True,False,True,False,blue-collar,-1,,2.0,1369
0,False,1,False,False,0,0.0,0,False,1,0,8.929170383139624,1,0,True,False,False,False,False,False,True,False,True,False,blue-collar,-1,,4.0,2025
0,False,1,False,False,0,0.0,0,True,0,1,8.822027322685583,0,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,1.0,1369
0,False,1,False,False,0,0.0,0,True,0,0,9.041803370152843,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,1.0,2304
0,False,1,False,False,0,0.0,1,False,1,0,8.903407519932264,1,0,True,False,False,False,False,False,True,False,False,True,services,-1,,1.0,1764
0,False,1,False,False,0,0.0,0,False,0,0,8.900412690577083,1,0,False,False,False,False,False,False,True,False,True,False,technician,-1,,5.0,2401
0,False,0,True,False,1,1.3862943611198906,0,True,1,0,8.866722667194098,1,0,True,False,False,False,False,True,False,True,False,False,management,360,360.0,2.0,1296
0,False,1,False,False,0,0.0,0,False,1,0,8.861066543517762,1,0,False,False,False,False,False,False,True,False,False,True,self-employed,-1,,8.0,2916
0,False,0,True,False,1,1.0986122886681098,0,True,1,0,9.081711229379,1,0,False,False,False,False,False,False,True,True,False,False,management,323,323.0,3.0,2704
0,False,1,False,False,0,0.0,0,True,0,0,8.952993499320474,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,6.0,900
0,False,1,False,False,0,0.0,0,True,0,0,9.187378760338836,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,2.0,1369
0,False,1,False,False,0,0.0,0,False,0,0,8.834773814213882,1,0,False,False,False,False,False,False,True,False,False,True,unemployed,-1,,1.0,961
0,False,1,False,False,0,0.0,1,False,1,0,9.019905995071678,1,0,False,False,False,False,False,False,True,False,False,True,admin.,-1,,3.0,676
0,False,1,False,False,0,0.0,1,False,1,0,8.880307358983872,1,0,True,False,False,False,False,False,False,False,False,True,admin.,-1,,1.0,2601
0,False,1,False,False,0,0.0,0,True,1,1,9.2975267336551,1,0,True,False,False,False,False,True,False,False,False,True,services,-1,,1.0,1156
0,False,1,False,False,0,0.0,0,True,1,1,8.851090687664982,1,0,False,False,False,False,False,False,True,False,True,False,blue-collar,-1,,3.0,676
0,False,1,False,False,0,0.0,0,True,1,1,8.831857935197906,0,0,False,False,False,False,False,True,False,True,False,False,management,-1,,2.0,1024
0,False,0,True,False,1,0.6931471805599453,0,True,0,0,9.663007081568642,1,0,False,False,False,False,False,False,True,False,False,True,services,75,75.0,1.0,1444
0,False,0,True,False,1,2.079441541679836,0,True,1,1,8.891786635857315,1,0,False,False,False,True,False,False,True,False,False,True,admin.,96,96.0,2.0,2704
0,False,1,False,False,0,0.0,0,True,1,0,8.840290669088972,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,3.0,1936
0,False,1,False,False,0,0.0,1,False,1,0,8.832587702434553,1,0,True,False,False,False,False,False,True,False,False,True,services,-1,,1.0,961
0,False,1,False,False,0,0.0,1,False,0,0,8.857088135314953,1,0,False,False,False,False,False,False,True,False,True,False,services,-1,,2.0,1444
0,False,1,False,False,0,0.0,0,True,1,0,9.011645501064285,1,0,False,False,False,False,False,False,True,False,True,False,housemaid,-1,,2.0,1024
0,False,1,False,False,0,0.0,0,True,1,0,9.506362568702963,1,0,False,False,False,False,False,False,True,False,True,False,blue-collar,-1,,1.0,1681
0,False,1,False,False,0,0.0,0,False,1,1,9.0583540149783,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,1.0,2304
0,False,1,False,False,0,0.0,1,False,1,0,8.835501457409778,1,0,False,False,False,False,False,False,True,False,True,False,blue-collar,-1,,2.0,841
0,False,1,False,False,0,0.0,1,False,1,0,8.831857935197906,0,0,True,False,False,False,False,False,True,True,False,False,management,-1,,1.0,1681
0,False,1,False,False,0,0.0,0,True,1,0,9.325720523016257,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,3.0,2401
0,False,1,False,False,0,0.0,0,True,1,1,8.834191318202071,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,4.0,1600
0,False,1,False,False,0,0.0,0,True,1,0,8.912338567117548,1,0,True,False,False,False,False,True,False,True,False,False,management,-1,,3.0,729
0,False,1,False,False,0,0.0,0,True,1,0,8.91784674252718,1,0,True,False,False,False,False,True,False,False,False,True,blue-collar,-1,,1.0,2025
0,False,1,False,False,0,0.0,1,False,1,1,8.831857935197906,0,0,False,False,False,False,False,False,False,True,False,False,entrepreneur,-1,,1.0,2304
0,False,1,False,False,0,0.0,0,True,0,0,8.887928819003305,1,0,False,False,False,False,False,False,True,False,False,True,services,-1,,3.0,961
0,False,1,False,False,0,0.0,0,True,0,0,8.926251835034533,1,0,False,False,False,False,False,False,True,False,True,False,blue-collar,-1,,3.0,2025
0,False,1,False,False,0,0.0,0,True,0,0,8.835501457409778,1,0,False,False,False,False,False,False,True,False,True,False,housemaid,-1,,2.0,1849
0,False,1,False,False,0,0.0,1,False,1,0,8.919319398258887,1,0,True,False,False,False,False,True,False,False,False,True,admin.,-1,,1.0,961
0,False,0,False,True,1,0.6931471805599453,0,True,0,0,8.855663430700124,1,0,False,False,False,False,False,False,True,True,False,False,management,83,83.0,1.0,1369
0,False,1,False,False,0,0.0,1,False,0,0,8.935245415029874,1,0,False,False,False,False,False,False,True,False,False,True,self-employed,-1,,3.0,1444
0,False,0,True,False,1,1.6094379124341005,0,False,1,1,8.885302512980633,1,0,False,False,False,False,False,False,True,False,False,True,services,183,183.0,3.0,841
0,False,1,False,False,0,0.0,1,False,1,1,8.82379514872053,0,0,True,False,False,False,False,False,True,False,True,False,blue-collar,-1,,2.0,784
0,False,1,False,False,0,0.0,1,False,0,0,8.831857935197906,0,0,False,False,False,False,False,False,False,False,True,False,housemaid,-1,,2.0,3025
0,False,0,True,False,1,0.6931471805599453,0,True,1,0,8.834919385216395,1,0,True,False,False,False,False,False,False,False,False,True,technician,356,356.0,1.0,729
0,False,1,False,False,0,0.0,0,True,0,0,9.195429759240428,1,0,False,False,False,False,False,False,True,True,False,False,self-employed,-1,,3.0,1849
0,True,0,False,False,1,1.791759469228055,0,True,0,0,8.845201135339584,1,0,False,False,False,False,False,True,False,True,False,False,management,92,92.0,1.0,841
0,False,1,False,False,0,0.0,0,True,1,1,8.903815211722922,1,0,False,False,False,False,False,False,False,False,False,True,technician,-1,,4.0,2704
0,False,1,False,False,0,0.0,0,False,0,0,9.529012261114708,1,0,False,False,False,False,False,False,True,False,True,False,services,-1,,2.0,1089
0,False,1,False,False,0,0.0,0,True,0,0,8.941676305360163,1,0,False,False,False,False,False,True,False,False,False,True,services,-1,,3.0,729
0,False,1,False,False,0,0.0,0,True,0,0,8.831857935197906,0,0,False,False,False,False,False,True,False,False,False,True,technician,-1,,1.0,729
0,False,1,False,False,0,0.0,0,True,0,0,8.855805992536562,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,6.0,961
0,False,1,False,False,0,0.0,1,False,1,0,8.854522203757432,1,0,True,False,False,False,False,False,True,False,False,True,self-employed,-1,,1.0,961
0,False,1,False,False,0,0.0,0,True,0,0,8.831857935197906,0,0,False,False,False,False,False,False,False,False,False,True,technician,-1,,2.0,2025
0,False,1,False,False,0,0.0,0,True,0,0,8.831857935197906,0,0,False,False,False,False,False,True,False,False,False,True,technician,-1,,6.0,1156
0,False,1,False,False,0,0.0,0,True,0,0,8.856945756159021,1,0,False,False,False,False,False,False,False,True,False,False,management,-1,,2.0,2304
0,False,0,False,True,1,1.6094379124341005,0,True,1,0,9.034199674257309,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,301,301.0,1.0,2209
0,False,1,False,False,0,0.0,0,True,0,0,8.982561092257445,1,0,False,False,False,False,False,False,True,False,False,True,services,-1,,1.0,2401
0,False,1,False,False,0,0.0,0,True,0,0,8.944419791305915,1,0,False,False,False,False,False,False,False,True,False,False,retired,-1,,3.0,3025
0,False,1,False,False,0,0.0,0,True,1,0,8.993551586299981,1,0,False,False,False,False,False,True,False,True,False,False,management,-1,,1.0,2601
0,False,0,True,False,1,0.6931471805599453,0,True,1,0,8.915835074176277,1,0,False,False,False,False,False,True,False,True,False,False,management,196,196.0,2.0,1369
0,False,1,False,False,0,0.0,0,True,0,1,8.832733591996416,1,0,False,False,False,False,False,False,False,False,False,True,technician,-1,,2.0,1089
0,False,1,False,False,0,0.0,0,True,1,0,9.159468041602429,1,0,False,False,False,False,False,False,True,False,False,False,blue-collar,-1,,1.0,1089
0,False,1,False,False,0,0.0,0,True,1,0,8.902183446335016,1,0,True,False,False,False,False,True,False,True,False,False,management,-1,,1.0,841
0,False,1,False,False,0,0.0,1,False,0,0,8.831857935197906,0,0,False,False,False,False,False,False,False,False,True,False,housemaid,-1,,1.0,3249
0,False,1,False,False,0,0.0,0,True,0,0,8.860215358901183,1,0,False,False,False,True,False,False,True,False,False,True,retired,-1,,1.0,3600
0,False,1,False,False,0,0.0,1,False,0,0,8.873187904050106,1,0,True,False,False,False,False,False,True,False,True,False,housemaid,-1,,5.0,2601
0,False,1,False,False,0,0.0,1,False,0,0,9.407960966059306,1,0,True,False,False,False,False,True,False,True,False,False,technician,-1,,2.0,2025
0,False,1,False,False,0,0.0,0,True,0,0,8.893298144217916,1,0,False,False,False,False,False,False,True,False,False,True,admin.,-1,,4.0,2025
0,False,0,True,False,1,0.6931471805599453,0,True,1,1,8.927977461002001,1,0,False,False,False,False,False,False,True,True,False,False,management,255,255.0,1.0,1521
0,False,1,False,False,0,0.0,1,False,1,1,8.794673401383422,0,0,True,False,False,False,False,True,False,False,False,True,blue-collar,-1,,1.0,625
0,False,0,True,False,1,1.0986122886681098,0,True,1,0,9.263407092912876,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,170,170.0,3.0,2209
0,False,0,False,True,1,1.0986122886681098,0,True,1,1,9.153134898205405,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,336,336.0,1.0,1156
0,False,1,False,False,0,0.0,0,True,1,1,8.97790377375038,1,0,False,False,False,False,False,False,True,False,False,True,unemployed,-1,,2.0,1600
0,False,1,False,False,0,0.0,0,True,1,0,8.902455592206882,1,0,True,False,False,False,False,False,False,False,False,True,blue-collar,-1,,5.0,2304
0,False,1,False,False,0,0.0,1,False,1,0,8.834919385216395,1,0,True,False,False,False,False,True,False,True,False,False,technician,-1,,1.0,1521
