age,job,marital,default,housing,loan,month,duration,pdays,deposit,was_previously_contacted,pdays_contacted,has_debt,net_balance_indicator,financial_stress,previous_log1p,balance_log1p,campaign_capped,poutcome_is_unknown,contact_is_unknown,poutcome_failure,poutcome_other,poutcome_success,contact_cellular,contact_telephone,education_primary,education_secondary,education_tertiary,education_unknown,is_peak_month,deposit_bin,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep
34,admin.,divorced,no,no,no,mar,101,-1,1,0,,0,1,0,0.0,8.978912601074276,7.0,1,0,False,False,False,True,False,False,True,False,False,1,1,False,False,False,False,False,False,False,True,False,False,False,False
30,management,single,no,no,no,feb,1294,-1,1,0,,0,1,0,0.0,8.971702399703325,2.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,True,False,False,False,False,False,False,False,False
22,admin.,single,no,no,no,mar,517,-1,1,0,,0,1,0,0.0,8.848365694942547,1.0,1,0,False,False,False,True,False,False,True,False,False,1,1,False,False,False,False,False,False,False,True,False,False,False,False
59,admin.,married,no,yes,no,jul,982,-1,1,0,,1,0,0,0.0,8.831857935197906,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
60,blue-collar,married,no,no,no,aug,429,-1,1,0,,0,1,0,0.0,8.919988070968524,2.0,1,0,False,False,False,True,False,True,False,False,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
32,technician,married,no,no,no,oct,226,490,1,1,490.0,0,1,0,0.6931471805599453,8.923857580099885,2.0,0,0,True,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,False,False,True,False
46,self-employed,married,no,no,no,nov,1084,100,1,1,100.0,0,1,0,1.6094379124341005,9.1345386585599,1.0,0,0,True,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,False,True,False,False
23,student,single,no,no,no,jul,607,171,1,1,171.0,0,1,0,1.3862943611198906,8.941545475242885,3.0,0,0,False,True,False,True,False,False,True,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
22,self-employed,single,no,no,yes,aug,164,109,1,1,109.0,1,1,1,1.0986122886681098,9.103534367658373,1.0,0,0,False,True,False,True,False,False,True,False,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
59,services,married,no,yes,no,may,1970,-1,1,0,,1,1,0,0.0,9.191565216649847,3.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
26,management,single,no,no,no,jun,247,63,1,1,63.0,0,1,0,1.0986122886681098,8.863757191604241,1.0,0,0,False,False,True,True,False,False,False,True,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
35,management,divorced,no,yes,no,jul,1121,-1,1,0,,1,1,0,0.0,9.53575166123797,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
53,retired,married,no,yes,no,apr,371,-1,1,0,,1,1,0,0.0,8.924523226133914,2.0,1,0,False,False,False,True,False,False,True,False,False,0,1,True,False,False,False,False,False,False,False,False,False,False,False
39,management,married,no,yes,no,jul,838,-1,1,0,,1,1,0,0.0,8.872627365918836,3.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
32,technician,married,no,no,yes,aug,1064,95,1,1,95.0,1,1,1,1.3862943611198906,8.898638793680181,1.0,0,0,False,False,True,True,False,False,True,False,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
41,management,married,no,no,no,aug,182,99,1,1,99.0,0,1,0,0.6931471805599453,9.113278659133051,2.0,0,0,True,False,False,True,False,False,False,True,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
37,admin.,single,no,yes,yes,may,732,-1,1,0,,1,1,1,0.0,8.867004635333567,2.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
35,management,married,no,yes,no,nov,102,-1,1,0,,1,1,0,0.0,8.984944285608679,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,False,True,False,False
42,management,married,no,no,no,aug,513,-1,1,0,,0,1,0,0.0,8.873888135154973,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
27,admin.,divorced,no,yes,no,jul,652,-1,1,0,,1,1,0,0.0,8.895629627136483,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
57,unknown,married,no,no,no,oct,301,-1,1,0,,0,1,0,0.0,10.17034172227647,1.0,1,1,False,False,False,False,False,False,False,False,True,0,1,False,False,False,False,False,False,False,False,False,False,True,False
41,blue-collar,married,no,yes,no,jun,554,-1,1,0,,1,1,0,0.0,9.025214887849494,2.0,1,1,False,False,False,False,False,True,False,False,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
37,housemaid,single,no,yes,no,may,899,-1,1,0,,1,1,0,0.0,8.897545598709327,3.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
44,unemployed,divorced,no,no,no,feb,1960,-1,1,0,,0,0,0,0.0,8.831857935197906,3.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,True,False,False,False,False,False,False,False,False
32,technician,single,no,yes,no,may,615,-1,1,0,,1,1,0,0.0,8.923058219545728,4.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
34,admin.,married,no,yes,no,aug,203,92,1,1,92.0,1,1,0,1.791759469228055,8.843326450242271,1.0,0,0,False,False,True,True,False,False,False,True,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
42,services,married,no,no,no,jun,186,-1,1,0,,0,1,0,0.0,9.31154225248515,2.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
54,admin.,married,no,yes,no,nov,167,-1,1,0,,1,1,0,0.0,8.841448244098858,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,False,True,False,False
48,self-employed,married,no,no,no,jan,1249,-1,1,0,,0,0,0,0.0,8.831857935197906,3.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,True,False,False,False,False,False,False,False
73,retired,married,no,no,no,aug,338,-1,1,0,,0,1,0,0.0,9.424483541093094,1.0,1,0,False,False,False,False,True,True,False,False,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
33,management,married,no,no,no,apr,1373,-1,1,0,,0,1,0,0.0,9.153558357877198,2.0,1,0,False,False,False,True,False,False,False,True,False,0,1,True,False,False,False,False,False,False,False,False,False,False,False
42,management,married,no,yes,no,nov,525,-1,1,0,,1,1,0,0.0,9.108971877587894,3.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,False,True,False,False
57,admin.,married,no,no,no,aug,687,-1,1,0,,0,1,0,0.0,9.101529466118004,4.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
29,services,single,no,no,no,jul,1576,-1,1,0,,0,1,0,0.0,8.88016824790345,3.0,1,1,False,False,False,False,False,True,False,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
47,blue-collar,married,no,no,no,aug,784,-1,1,0,,0,1,0,0.0,9.620992006771647,2.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
51,management,married,no,no,no,feb,122,92,1,1,92.0,0,1,0,1.791759469228055,8.881141619321468,1.0,0,0,False,False,True,True,False,False,False,True,False,0,1,False,False,False,True,False,False,False,False,False,False,False,False
34,management,married,no,no,no,jun,190,92,1,1,92.0,0,1,0,2.302585092994046,8.854664928370534,1.0,0,0,False,False,True,True,False,False,False,True,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
25,technician,single,no,yes,no,may,188,10,1,1,10.0,1,1,0,0.6931471805599453,9.54337814614876,3.0,0,0,True,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
50,admin.,married,no,no,no,aug,720,-1,1,0,,0,1,0,0.0,9.36768594269996,2.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
47,admin.,single,no,no,no,jul,250,181,1,1,181.0,0,1,0,1.6094379124341005,9.263407092912876,2.0,0,0,False,False,True,True,False,False,True,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
40,technician,married,no,yes,no,jul,700,-1,1,0,,1,0,1,0.0,8.778325928634482,4.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
79,retired,married,no,no,no,mar,303,-1,1,0,,0,1,0,0.0,9.625953811136162,9.0,1,0,False,False,False,False,True,False,True,False,False,1,1,False,False,False,False,False,False,False,True,False,False,False,False
30,student,single,no,no,no,feb,217,191,1,1,191.0,0,1,0,1.0986122886681098,8.83884181343129,1.0,0,0,False,False,True,True,False,False,True,False,False,0,1,False,False,False,True,False,False,False,False,False,False,False,False
54,self-employed,single,no,no,yes,may,200,-1,1,0,,1,1,1,0.0,8.886409166849282,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
53,blue-collar,married,no,yes,no,feb,1528,-1,1,0,,1,1,0,0.0,8.935903526274423,2.0,1,0,False,False,False,True,False,True,False,False,False,0,1,False,False,False,True,False,False,False,False,False,False,False,False
33,blue-collar,divorced,no,yes,no,may,777,-1,1,0,,1,1,0,0.0,9.249080200292113,2.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
60,management,married,no,no,no,aug,243,-1,1,0,,0,1,0,0.0,8.84246002419529,2.0,1,0,False,False,False,False,True,False,False,True,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
35,self-employed,single,no,no,no,jun,651,-1,1,0,,0,1,0,0.0,8.842171048611716,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
46,admin.,married,no,no,no,jun,174,80,1,1,80.0,0,1,0,0.6931471805599453,8.96482339168508,2.0,0,0,False,False,True,True,False,False,True,False,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
52,services,married,no,yes,no,may,650,-1,1,0,,1,1,0,0.0,8.875566691990551,5.0,1,0,False,False,False,True,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
50,management,married,no,no,yes,oct,96,-1,1,0,,1,1,1,0.0,9.241063544619024,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,False,False,True,False
47,admin.,married,no,no,no,jul,415,342,1,1,342.0,0,1,0,0.6931471805599453,9.261508658550582,2.0,0,0,False,True,False,True,False,False,True,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
73,retired,married,no,no,no,feb,281,-1,1,0,,0,1,0,0.0,8.896724917497897,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,True,False,False,False,False,False,False,False,False
35,admin.,married,no,no,no,apr,949,-1,1,0,,0,1,0,0.0,8.872767529910936,2.0,1,0,False,False,False,True,False,False,False,True,False,0,1,True,False,False,False,False,False,False,False,False,False,False,False
26,blue-collar,married,no,yes,yes,jul,1150,-1,1,0,,1,0,1,0.0,8.830250570199247,3.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
46,management,married,no,yes,no,sep,1962,105,1,1,105.0,1,1,0,1.3862943611198906,8.870943863837724,1.0,0,0,True,False,False,True,False,False,False,True,False,1,1,False,False,False,False,False,False,False,False,False,False,False,True
42,management,married,no,yes,no,jun,280,126,1,1,126.0,1,1,0,2.4849066497880004,9.160519676992228,2.0,0,0,True,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
29,self-employed,single,no,no,no,may,430,50,1,1,50.0,0,1,0,1.3862943611198906,9.22414465295258,1.0,0,0,False,False,True,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
30,management,single,no,no,no,jun,393,-1,1,0,,0,1,0,0.0,9.641083287268616,2.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
37,management,married,no,no,no,nov,146,94,1,1,94.0,0,1,0,1.0986122886681098,9.002701007197938,1.0,0,0,False,False,True,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,False,True,False,False
28,admin.,single,no,no,no,jul,705,-1,1,0,,0,1,0,0.0,9.167954655479743,1.0,1,0,False,False,False,True,False,False,False,False,True,0,1,False,False,False,False,False,True,False,False,False,False,False,False
32,blue-collar,married,no,yes,no,may,281,188,1,1,188.0,1,1,0,0.6931471805599453,9.74893679268753,4.0,0,0,True,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
53,management,married,no,no,no,aug,107,98,1,1,98.0,0,1,0,1.9459101490553128,9.044639916198465,1.0,0,0,False,False,True,True,False,False,False,True,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
41,self-employed,married,yes,yes,no,nov,789,-1,1,0,,1,0,1,0.0,8.831857935197906,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,False,True,False,False
40,services,married,no,yes,no,may,1252,-1,1,0,,1,1,0,0.0,8.894944460956886,1.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
53,technician,married,no,no,no,oct,136,148,1,1,148.0,0,1,0,0.6931471805599453,8.887928819003305,1.0,0,0,True,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,False,False,True,False
64,retired,divorced,no,no,no,feb,154,-1,1,0,,0,1,0,0.0,8.876823763180603,1.0,1,0,False,False,False,True,False,True,False,False,False,0,1,False,False,False,True,False,False,False,False,False,False,False,False
32,technician,married,no,yes,no,aug,668,463,1,1,463.0,1,1,0,0.6931471805599453,8.9001399880938,2.0,0,0,False,False,True,True,False,False,True,False,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
48,technician,married,yes,no,no,may,682,-1,1,0,,0,0,1,0.0,8.831857935197906,1.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
35,admin.,single,no,yes,no,jul,560,-1,1,0,,1,1,0,0.0,8.903271585724212,2.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
43,management,married,no,no,no,jun,156,85,1,1,85.0,0,1,0,1.3862943611198906,9.193804403336085,1.0,0,0,True,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
25,services,single,no,no,no,jun,255,-1,1,0,,0,1,0,0.0,8.942460926820582,2.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
43,management,married,no,no,no,jul,1153,-1,1,0,,0,0,0,0.0,8.831857935197906,3.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
29,management,single,no,yes,no,nov,319,-1,1,0,,1,1,0,0.0,8.912069097970134,1.0,1,0,False,False,False,False,True,False,False,True,False,0,1,False,False,False,False,False,False,False,False,False,True,False,False
61,management,single,no,no,no,aug,131,114,1,1,114.0,0,1,0,1.3862943611198906,8.832149906002899,1.0,0,0,True,False,False,True,False,False,False,True,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
64,retired,married,no,no,no,aug,244,-1,1,0,,0,1,0,0.0,8.836809882398365,2.0,1,0,False,False,False,True,False,False,False,False,True,0,1,False,True,False,False,False,False,False,False,False,False,False,False
27,technician,single,no,no,no,sep,529,184,1,1,184.0,0,1,0,0.6931471805599453,8.977651407818442,2.0,0,0,False,False,True,True,False,False,False,True,False,1,1,False,False,False,False,False,False,False,False,False,False,False,True
38,technician,single,no,yes,yes,aug,1103,-1,1,0,,1,1,1,0.0,8.903407519932264,2.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
36,management,married,no,no,no,apr,216,-1,1,0,,0,1,0,0.0,8.958668737047434,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,True,False,False,False,False,False,False,False,False,False,False,False
61,self-employed,married,no,no,no,oct,225,91,1,1,91.0,0,1,0,1.791759469228055,9.78188473077688,1.0,0,0,False,False,True,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,False,False,True,False
49,blue-collar,divorced,no,yes,no,may,701,362,1,1,362.0,1,1,0,0.6931471805599453,8.835355971121606,1.0,0,0,False,False,True,True,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
33,blue-collar,single,no,no,no,sep,390,-1,1,0,,0,1,0,0.0,8.917310693197807,2.0,1,0,False,False,False,False,True,True,False,False,False,1,1,False,False,False,False,False,False,False,False,False,False,False,True
25,blue-collar,single,no,yes,no,oct,187,91,1,1,91.0,1,1,0,2.5649493574615367,9.071767722112243,1.0,0,0,False,False,True,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,False,False,True,False
33,blue-collar,single,no,no,no,sep,224,145,1,1,145.0,0,1,0,1.0986122886681098,8.878776071707552,1.0,0,0,False,True,False,True,False,False,True,False,False,1,1,False,False,False,False,False,False,False,False,False,False,False,True
51,management,married,no,no,no,may,407,74,1,1,74.0,0,1,0,1.791759469228055,9.157361447185297,3.0,0,0,True,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
32,blue-collar,married,no,yes,no,apr,574,150,1,1,150.0,1,1,0,0.6931471805599453,8.864181369765426,1.0,0,0,True,False,False,True,False,False,True,False,False,0,1,True,False,False,False,False,False,False,False,False,False,False,False
32,admin.,married,no,no,yes,jul,625,-1,1,0,,1,1,1,0.0,9.042276686928927,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
72,retired,married,no,no,no,mar,255,91,1,1,91.0,0,1,0,2.19722457733622,9.350623917423238,1.0,0,0,False,False,True,False,True,True,False,False,False,1,1,False,False,False,False,False,False,False,True,False,False,False,False
34,admin.,married,no,yes,no,aug,63,85,1,1,85.0,1,1,0,0.6931471805599453,9.018574356354229,2.0,0,0,False,False,True,True,False,False,True,False,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
38,technician,married,no,no,no,nov,232,96,1,1,96.0,0,1,0,1.6094379124341005,9.51613246360028,1.0,0,0,False,False,True,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,False,True,False,False
35,management,married,no,no,no,oct,305,121,1,1,121.0,0,1,0,0.6931471805599453,8.917310693197807,2.0,0,0,False,False,True,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,False,False,True,False
38,technician,divorced,no,no,no,jun,952,-1,1,0,,0,1,0,0.0,9.06577692078483,2.0,1,1,False,False,False,False,False,False,False,True,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
43,blue-collar,single,no,no,yes,jul,662,-1,1,0,,1,0,1,0.0,8.771835409789817,3.0,1,0,False,False,False,True,False,True,False,False,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
31,technician,single,no,no,no,aug,1344,-1,1,0,,0,1,0,0.0,8.86177531100083,7.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
30,management,married,no,no,no,may,333,-1,1,0,,0,1,0,0.0,9.78318258949248,2.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
22,student,single,no,no,no,oct,332,183,1,1,183.0,0,1,0,1.3862943611198906,9.241935933565934,1.0,0,0,True,False,False,True,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,True,False
46,admin.,married,no,yes,yes,may,646,-1,1,0,,1,1,1,0.0,8.909910726701899,3.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
52,management,married,no,no,no,aug,1486,-1,1,0,,0,1,0,0.0,9.549736900114642,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
35,technician,single,no,yes,no,may,1068,-1,1,0,,1,1,0,0.0,9.91881941653311,3.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
71,retired,married,no,no,no,apr,130,-1,1,0,,0,1,0,0.0,9.193906065512758,1.0,1,0,False,False,False,False,True,True,False,False,False,0,1,True,False,False,False,False,False,False,False,False,False,False,False
30,management,single,no,yes,no,dec,364,-1,1,0,,1,1,0,0.0,8.846640813100485,3.0,1,0,False,False,False,True,False,False,False,True,False,1,1,False,False,True,False,False,False,False,False,False,False,False,False
25,student,single,no,no,no,oct,259,103,1,1,103.0,0,1,0,1.0986122886681098,9.073030421011577,1.0,0,0,False,True,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,False,False,True,False
34,management,single,no,yes,no,may,767,-1,1,0,,1,0,1,0.0,8.74369111054302,2.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
51,admin.,married,no,no,no,dec,308,-1,1,0,,0,1,0,0.0,8.866440619526173,2.0,1,0,False,False,False,True,False,False,True,False,False,1,1,False,False,True,False,False,False,False,False,False,False,False,False
25,services,single,no,yes,no,sep,531,-1,1,0,,1,1,0,0.0,8.855235623206967,2.0,1,0,False,False,False,True,False,False,True,False,False,1,1,False,False,False,False,False,False,False,False,False,False,False,True
48,management,married,no,yes,no,jun,792,-1,1,0,,1,1,0,0.0,9.4066470133368,1.0,1,1,False,False,False,False,False,False,False,True,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
42,blue-collar,married,no,yes,no,may,324,106,1,1,106.0,1,1,0,0.6931471805599453,8.88391747120797,1.0,0,0,True,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
55,management,married,no,yes,no,may,338,-1,1,0,,1,1,0,0.0,9.030376034755909,2.0,1,0,False,False,False,True,False,False,False,False,True,0,1,False,False,False,False,False,False,False,False,True,False,False,False
38,admin.,single,no,no,no,feb,315,180,1,1,180.0,0,1,0,1.9459101490553128,8.869398159883518,2.0,0,0,True,False,False,True,False,False,True,False,False,0,1,False,False,False,True,False,False,False,False,False,False,False,False
26,blue-collar,single,no,yes,no,may,550,-1,1,0,,1,1,0,0.0,8.859363449152088,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
27,admin.,married,no,no,no,feb,159,-1,1,0,,0,1,0,0.0,8.84246002419529,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,True,False,False,False,False,False,False,False,False
75,retired,married,no,no,no,feb,364,-1,1,0,,0,1,0,0.0,8.88280805492444,11.0,1,0,False,False,False,True,False,True,False,False,False,0,1,False,False,False,True,False,False,False,False,False,False,False,False
32,technician,single,no,no,no,aug,580,-1,1,0,,0,1,0,0.0,8.900003608959596,3.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
39,management,single,no,no,no,apr,218,-1,1,0,,0,1,0,0.0,9.383957488139991,4.0,1,0,False,False,False,True,False,False,False,True,False,0,1,True,False,False,False,False,False,False,False,False,False,False,False
46,technician,single,no,no,no,jun,84,-1,1,0,,0,1,0,0.0,9.450223039294668,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
40,management,married,no,yes,no,mar,506,-1,1,0,,1,0,0,0.0,8.831857935197906,2.0,1,0,False,False,False,True,False,False,False,True,False,1,1,False,False,False,False,False,False,False,True,False,False,False,False
36,blue-collar,divorced,no,no,no,aug,186,-1,1,0,,0,1,0,0.0,9.179056081936416,1.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
54,self-employed,divorced,no,yes,no,jun,642,-1,1,0,,1,1,0,0.0,8.881836305004146,2.0,1,1,False,False,False,False,False,True,False,False,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
42,management,married,no,yes,no,aug,153,1,1,1,1.0,1,1,0,1.0986122886681098,8.884748726451182,3.0,0,0,False,False,True,True,False,False,False,True,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
42,management,married,no,no,no,may,176,89,1,1,89.0,0,1,0,1.791759469228055,10.450018100922897,2.0,0,0,False,False,True,True,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
37,blue-collar,single,no,yes,no,may,1388,-1,1,0,,1,1,0,0.0,8.851090687664982,2.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
25,student,single,no,no,no,may,170,-1,1,0,,0,1,0,0.0,8.832295859444011,1.0,1,0,False,False,False,True,False,False,False,False,True,0,1,False,False,False,False,False,False,False,False,True,False,False,False
29,management,single,no,no,no,feb,264,-1,1,0,,0,1,0,0.0,10.012700637509443,7.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,True,False,False,False,False,False,False,False,False
32,management,single,no,yes,no,jul,638,-1,1,0,,1,1,0,0.0,9.148464968258097,3.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
64,retired,married,no,yes,no,apr,1422,-1,1,0,,1,1,0,0.0,8.911934336161426,2.0,1,0,False,False,False,True,False,False,True,False,False,0,1,True,False,False,False,False,False,False,False,False,False,False,False
55,management,married,no,no,no,jan,441,-1,1,0,,0,1,0,0.0,9.592332123898704,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,True,False,False,False,False,False,False,False
56,management,married,no,no,no,feb,996,-1,1,0,,0,0,0,0.0,8.831857935197906,1.0,1,0,False,False,False,True,False,True,False,False,False,0,1,False,False,False,True,False,False,False,False,False,False,False,False
28,admin.,single,no,yes,no,jul,415,-1,1,0,,1,1,0,0.0,8.835355971121606,2.0,1,0,False,False,False,True,False,False,False,False,True,0,1,False,False,False,False,False,True,False,False,False,False,False,False
52,management,divorced,no,no,no,jun,210,-1,1,0,,0,1,0,0.0,9.099743950634156,2.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
36,technician,divorced,no,yes,no,jun,144,-1,1,0,,1,1,0,0.0,9.211040127090456,2.0,1,0,False,False,False,True,False,False,True,False,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
25,student,married,no,yes,no,jul,857,-1,1,0,,1,1,0,0.0,8.83331693749932,4.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,False,False,False,False,True,False,False,False,False,False,False
66,self-employed,married,no,no,no,jan,411,-1,1,0,,0,1,0,0.0,8.853093836138493,1.0,1,0,False,False,False,False,True,False,False,True,False,0,1,False,False,False,False,True,False,False,False,False,False,False,False
31,management,single,no,yes,no,may,483,87,1,1,87.0,1,1,0,1.0986122886681098,9.88867843688242,4.0,0,0,False,False,True,False,True,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
43,technician,divorced,no,no,no,jul,632,85,1,1,85.0,0,1,0,0.6931471805599453,9.327056171672144,2.0,0,0,False,False,True,False,True,False,False,False,True,0,1,False,False,False,False,False,True,False,False,False,False,False,False
59,management,married,no,no,no,aug,252,-1,1,0,,0,1,0,0.0,8.89877535906107,1.0,1,0,False,False,False,True,False,False,False,True,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False
35,management,married,no,yes,yes,sep,319,-1,1,0,,1,1,1,0.0,9.12423767292277,1.0,1,0,False,False,False,True,False,False,False,False,True,1,1,False,False,False,False,False,False,False,False,False,False,False,True
